,fp rate,tp rate,threshold
97,0.09020618556701031,0.5729537366548043,0.46900402561949733
98,0.09278350515463918,0.5729537366548043,0.46745438959744323
99,0.09278350515463918,0.5765124555160143,0.46582583703246067
100,0.09407216494845361,0.5765124555160143,0.4651635525196051
101,0.09407216494845361,0.5871886120996441,0.46173409018221034
102,0.09536082474226804,0.5871886120996441,0.4613237885303824
103,0.09536082474226804,0.5907473309608541,0.46129891125007805
104,0.1018041237113402,0.5907473309608541,0.4541418692308968
105,0.1018041237113402,0.604982206405694,0.4470924863208631
106,0.10309278350515463,0.604982206405694,0.4461243381445443
107,0.10309278350515463,0.6263345195729537,0.44133877601671523
108,0.10438144329896908,0.6263345195729537,0.44097390139828796
109,0.10438144329896908,0.6298932384341637,0.4401173563429223
110,0.1056701030927835,0.6298932384341637,0.438658475503822
111,0.1056701030927835,0.6334519572953736,0.43759849277882173
112,0.10824742268041238,0.6334519572953736,0.4367364431975719
113,0.10824742268041238,0.6370106761565836,0.4366250182564624
114,0.11211340206185567,0.6370106761565836,0.4344393724045125
115,0.11211340206185567,0.6405693950177936,0.433455174587499
116,0.11984536082474227,0.6405693950177936,0.4214455861529096
117,0.11984536082474227,0.6441281138790036,0.4207405383028544
118,0.1211340206185567,0.6441281138790036,0.4194984862608082
119,0.1211340206185567,0.6583629893238434,0.4135407941510319
120,0.125,0.6583629893238434,0.4090431930824577
121,0.125,0.6619217081850534,0.408451338347853
122,0.13015463917525774,0.6619217081850534,0.40679282591539534
123,0.13015463917525774,0.6654804270462633,0.40658458327130115
124,0.1327319587628866,0.6654804270462633,0.406454729425505
125,0.1327319587628866,0.6797153024911032,0.40129939832038575
126,0.13530927835051546,0.6797153024911032,0.3996173232037408
127,0.13530927835051546,0.6832740213523132,0.3981129438299851
128,0.13659793814432988,0.6832740213523132,0.3937068779458126
129,0.13659793814432988,0.6868327402135231,0.3933069042938449
130,0.15077319587628865,0.6868327402135231,0.3779610304102986
131,0.15077319587628865,0.6903914590747331,0.3777528462429402
132,0.15206185567010308,0.6903914590747331,0.3766753180392041
133,0.15206185567010308,0.693950177935943,0.37400027809054365
134,0.15335051546391754,0.693950177935943,0.3734026643804985
135,0.15335051546391754,0.701067615658363,0.3720091266216668
136,0.1559278350515464,0.701067615658363,0.36708495007665953
137,0.1559278350515464,0.7046263345195729,0.3659850929076703
138,0.15721649484536082,0.7046263345195729,0.36519179520875755
139,0.15721649484536082,0.7117437722419929,0.36069613332265676
140,0.15850515463917525,0.7117437722419929,0.36058716079805797
